ano,mes,dia,local,serie,artista,compositor,obra,periodo
2016,setembro,15 e 16,Sala Minas Gerais,Allegro/Vivace,"Vadim Gluzman, violino",MUSSORGSKY, Boris Godunov: Introdução e Polonaise,ROMANTISMO
2016,setembro,15 e 16,Sala Minas Gerais,Allegro/Vivace,"Vadim Gluzman, violino",PROKOFIEV," Concerto para violino nº 1 em Ré maior, op. 19",MODERNO
2016,setembro,15 e 16,Sala Minas Gerais,Allegro/Vivace,"Vadim Gluzman, violino",PROKOFIEV," Concerto para violino nº 1 em Ré maior, op. 19",MODERNO
2016,setembro,15 e 16,Sala Minas Gerais,Allegro/Vivace,"Vadim Gluzman, violino",SARASATE," Árias Ciganas, op. 20",ROMANTISMO
2016,setembro,15 e 16,Sala Minas Gerais,Allegro/Vivace,"Vadim Gluzman, violino",SARASATE," Árias Ciganas, op. 20",ROMANTISMO
2016,setembro,15 e 16,Sala Minas Gerais,Allegro/Vivace,"Vadim Gluzman, violino",TCHAIKOVSKY," Sinfonia nº 1 em sol menor, op. 13, “Sonhos de Inverno”",ROMANTISMO
2016,setembro,15 e 16,Sala Minas Gerais,Allegro/Vivace,"Vadim Gluzman, violino",TCHAIKOVSKY," Sinfonia nº 1 em sol menor, op. 13, “Sonhos de Inverno”",ROMANTISMO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",DVORÁK," Dança Eslava, op. 72, nº 1",ROMANTISMO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",J. STRAUSS JR.," Tritsch-Tratsch Polka, op. 214",ROMANTISMO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",GOMES, Maria Tudor: Abertura,ROMANTISMO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",SATIE/Debussy, Gymnopédies nº 3 e nº 1,MODERNO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",HOLST," Suíte Saint Paul, op. 29, nº 2: Giga",MODERNO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",SUPPÉ, Cavalaria Ligeira: Abertura,ROMANTISMO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",BORODIN, Príncipe Igor: Danças Polovtsianas,ROMANTISMO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",Bis: BRAHMS, Dança Húngara nº 5 em fá sustenido menor,ROMANTISMO
2016,setembro,11,Inhotim,Inhotim,"Marcos Arakaki, regente",Bis: BIZET, Carmem: Prelúdio,ROMANTISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Marlon Humphreys, trompete",MOZART/Humphreys, As bodas de Fígaro: Abertura,CLASSICISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Marlon Humphreys, trompete",J. S. BACH/Humphreys," Pequena fuga em sol menor, BWV 578",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Marlon Humphreys, trompete",SCHEIDT, Suíte de batalha,RENASCIMENTO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Marlon Humphreys, trompete",CRAUSAZ, Primeira suíte para quinteto de metais,CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Marlon Humphreys, trompete",ARNOLD," Quinteto de metais nº 1, op. 73",CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Marlon Humphreys, trompete",Bis: J. S. BACH/Frackenpohl," Suíte orquestral nº 3 em Ré maior, BWV 1068: Ária na quarta corda",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Marlon Humphreys, trompete",Bis: MENDELSSOHN/Civil," Canções sem palavras nº 3, op. 102: Tarantella",ROMANTISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Érico Fonseca, trompete",MOZART/Humphreys, As bodas de Fígaro: Abertura,CLASSICISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Érico Fonseca, trompete",J. S. BACH/Humphreys," Pequena fuga em sol menor, BWV 578",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Érico Fonseca, trompete",SCHEIDT, Suíte de batalha,RENASCIMENTO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Érico Fonseca, trompete",CRAUSAZ, Primeira suíte para quinteto de metais,CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Érico Fonseca, trompete",ARNOLD," Quinteto de metais nº 1, op. 73",CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Érico Fonseca, trompete",Bis: J. S. BACH/Frackenpohl," Suíte orquestral nº 3 em Ré maior, BWV 1068: Ária na quarta corda",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Érico Fonseca, trompete",Bis: MENDELSSOHN/Civil," Canções sem palavras nº 3, op. 102: Tarantella",ROMANTISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Evgueni Gerassimov, trompa",MOZART/Humphreys, As bodas de Fígaro: Abertura,CLASSICISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Evgueni Gerassimov, trompa",J. S. BACH/Humphreys," Pequena fuga em sol menor, BWV 578",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Evgueni Gerassimov, trompa",SCHEIDT, Suíte de batalha,RENASCIMENTO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Evgueni Gerassimov, trompa",CRAUSAZ, Primeira suíte para quinteto de metais,CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Evgueni Gerassimov, trompa",ARNOLD," Quinteto de metais nº 1, op. 73",CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Evgueni Gerassimov, trompa",Bis: J. S. BACH/Frackenpohl," Suíte orquestral nº 3 em Ré maior, BWV 1068: Ária na quarta corda",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Evgueni Gerassimov, trompa",Bis: MENDELSSOHN/Civil," Canções sem palavras nº 3, op. 102: Tarantella",ROMANTISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Mark John Mulley, trombone",MOZART/Humphreys, As bodas de Fígaro: Abertura,CLASSICISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Mark John Mulley, trombone",J. S. BACH/Humphreys," Pequena fuga em sol menor, BWV 578",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Mark John Mulley, trombone",SCHEIDT, Suíte de batalha,RENASCIMENTO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Mark John Mulley, trombone",CRAUSAZ, Primeira suíte para quinteto de metais,CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Mark John Mulley, trombone",ARNOLD," Quinteto de metais nº 1, op. 73",CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Mark John Mulley, trombone",Bis: J. S. BACH/Frackenpohl," Suíte orquestral nº 3 em Ré maior, BWV 1068: Ária na quarta corda",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Mark John Mulley, trombone",Bis: MENDELSSOHN/Civil," Canções sem palavras nº 3, op. 102: Tarantella",ROMANTISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Eleilton Cruz, tuba",MOZART/Humphreys, As bodas de Fígaro: Abertura,CLASSICISMO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Eleilton Cruz, tuba",J. S. BACH/Humphreys," Pequena fuga em sol menor, BWV 578",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Eleilton Cruz, tuba",SCHEIDT, Suíte de batalha,RENASCIMENTO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Eleilton Cruz, tuba",CRAUSAZ, Primeira suíte para quinteto de metais,CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Eleilton Cruz, tuba",ARNOLD," Quinteto de metais nº 1, op. 73",CONTEMPORÂNEO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Eleilton Cruz, tuba",Bis: J. S. BACH/Frackenpohl," Suíte orquestral nº 3 em Ré maior, BWV 1068: Ária na quarta corda",BARROCO
2016,setembro,9,Teatro Municipal de Nova Lima,Concertos de Câmara,"Eleilton Cruz, tuba",Bis: MENDELSSOHN/Civil," Canções sem palavras nº 3, op. 102: Tarantella",ROMANTISMO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",VILLA-LOBOS, Alvorada na floresta tropical,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",VILLA-LOBOS, Alvorada na floresta tropical,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",DEBUSSY/Matthews, Dois Prelúdios: La puerta del vino e Les collines d’Anacapri,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",DEBUSSY/Matthews, Dois Prelúdios: La puerta del vino e Les collines d’Anacapri,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",RAVEL, Concerto para piano em Sol maior,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",RAVEL, Concerto para piano em Sol maior,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",DVORÁK," Sinfonia nº 8 em Sol maior, op. 88",ROMANTISMO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Marcelo Lehninger, regente convidado",DVORÁK," Sinfonia nº 8 em Sol maior, op. 88",ROMANTISMO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",VILLA-LOBOS, Alvorada na floresta tropical,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",VILLA-LOBOS, Alvorada na floresta tropical,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",DEBUSSY/Matthews, Dois Prelúdios: La puerta del vino e Les collines d’Anacapri,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",DEBUSSY/Matthews, Dois Prelúdios: La puerta del vino e Les collines d’Anacapri,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",RAVEL, Concerto para piano em Sol maior,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",RAVEL, Concerto para piano em Sol maior,MODERNO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",DVORÁK," Sinfonia nº 8 em Sol maior, op. 88",ROMANTISMO
2016,setembro,1 e 2,Sala Minas Gerais,Presto/Veloce,"Eduardo Monteiro, piano",DVORÁK," Sinfonia nº 8 em Sol maior, op. 88",ROMANTISMO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Cássia Lima, flauta",IBERT, Três peças breves,MODERNO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Cássia Lima, flauta",FARKAS, Cinco danças antigas húngaras,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Cássia Lima, flauta",D’RIVERA, Aires tropicales para quinteto de sopros,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Cássia Lima, flauta",BANDOLIM/E. Barros, Doce de coco,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Cássia Lima, flauta",CALLADO/W. Barros, Flor amorosa,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Cássia Lima, flauta",ABREU/E. Barros, Tico-tico no fubá,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alexandre Barros, oboé",IBERT, Três peças breves,MODERNO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alexandre Barros, oboé",FARKAS, Cinco danças antigas húngaras,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alexandre Barros, oboé",D’RIVERA, Aires tropicales para quinteto de sopros,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alexandre Barros, oboé",BANDOLIM/E. Barros, Doce de coco,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alexandre Barros, oboé",CALLADO/W. Barros, Flor amorosa,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alexandre Barros, oboé",ABREU/E. Barros, Tico-tico no fubá,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Marcus Julius Lander, clarinete",IBERT, Três peças breves,MODERNO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Marcus Julius Lander, clarinete",FARKAS, Cinco danças antigas húngaras,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Marcus Julius Lander, clarinete",D’RIVERA, Aires tropicales para quinteto de sopros,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Marcus Julius Lander, clarinete",BANDOLIM/E. Barros, Doce de coco,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Marcus Julius Lander, clarinete",CALLADO/W. Barros, Flor amorosa,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Marcus Julius Lander, clarinete",ABREU/E. Barros, Tico-tico no fubá,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Catherine Carignan, fagote",IBERT, Três peças breves,MODERNO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Catherine Carignan, fagote",FARKAS, Cinco danças antigas húngaras,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Catherine Carignan, fagote",D’RIVERA, Aires tropicales para quinteto de sopros,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Catherine Carignan, fagote",BANDOLIM/E. Barros, Doce de coco,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Catherine Carignan, fagote",CALLADO/W. Barros, Flor amorosa,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Catherine Carignan, fagote",ABREU/E. Barros, Tico-tico no fubá,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alma Maria Liebrecht, trompa",IBERT, Três peças breves,MODERNO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alma Maria Liebrecht, trompa",FARKAS, Cinco danças antigas húngaras,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alma Maria Liebrecht, trompa",D’RIVERA, Aires tropicales para quinteto de sopros,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alma Maria Liebrecht, trompa",BANDOLIM/E. Barros, Doce de coco,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alma Maria Liebrecht, trompa",CALLADO/W. Barros, Flor amorosa,CONTEMPORÂNEO
2016,agosto,26,Cine-Teatro de Caeté,Concertos de Câmara,"Alma Maria Liebrecht, trompa",ABREU/E. Barros, Tico-tico no fubá,CONTEMPORÂNEO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Fabio Mechetti, regente",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Fabio Mechetti, regente",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Marina Mora, diretora de cena",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Marina Mora, diretora de cena",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Gabriella Pace, soprano – Fiordiligi",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Gabriella Pace, soprano – Fiordiligi",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Luisa Francesconi, mezzo-soprano – Dorabella",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Luisa Francesconi, mezzo-soprano – Dorabella",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Carla Cottini, soprano – Despina",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Carla Cottini, soprano – Despina",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Andrew Owens, tenor – Ferrando",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Andrew Owens, tenor – Ferrando",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Leonardo Neiva, barítono – Guglielmo",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Leonardo Neiva, barítono – Guglielmo",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Licio Bruno, baixo-barítono – Don Alfonso",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,20 e 21,Sala Minas Gerais,Fora de Série,"Licio Bruno, baixo-barítono – Don Alfonso",MOZART, Così fan tutte,CLASSICISMO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Fabio Mechetti, regente",REIS, Evocações sagradas – Sobre temas de Manoel Dias de Oliveira (encomenda,CONTEMPORÂNEO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Fabio Mechetti, regente",REIS, Evocações sagradas – Sobre temas de Manoel Dias de Oliveira (encomenda,CONTEMPORÂNEO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Fabio Mechetti, regente",SHOSTAKOVICH," Concerto para piano nº 1 em dó menor,  op. 35",MODERNO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Fabio Mechetti, regente",SHOSTAKOVICH," Concerto para piano nº 1 em dó menor,  op. 35",MODERNO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Fabio Mechetti, regente",RESPIGHI, Árias e Danças Antigas: Suítes nº 1 e nº 2,MODERNO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Fabio Mechetti, regente",RESPIGHI, Árias e Danças Antigas: Suítes nº 1 e nº 2,MODERNO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Gabriela Montero, piano",REIS, Evocações sagradas – Sobre temas de Manoel Dias de Oliveira (encomenda,CONTEMPORÂNEO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Gabriela Montero, piano",REIS, Evocações sagradas – Sobre temas de Manoel Dias de Oliveira (encomenda,CONTEMPORÂNEO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Gabriela Montero, piano",SHOSTAKOVICH," Concerto para piano nº 1 em dó menor,  op. 35",MODERNO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Gabriela Montero, piano",SHOSTAKOVICH," Concerto para piano nº 1 em dó menor,  op. 35",MODERNO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Gabriela Montero, piano",RESPIGHI, Árias e Danças Antigas: Suítes nº 1 e nº 2,MODERNO
2016,agosto,11 e 12,Sala Minas Gerais,Allegro/Vivace,"Gabriela Montero, piano",RESPIGHI, Árias e Danças Antigas: Suítes nº 1 e nº 2,MODERNO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",J. S. BACH," Suíte orquestral nº 1 em Dó maior, BWV 1066: Minuet I e Bourréé I / Minuet II e Bourrée II",BARROCO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",MOZART," Sinfonia nº 40 em sol menor, K. 550: Minueto",CLASSICISMO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",BEETHOVEN," Sinfonia nº 2 em Ré maior, op. 36: Scherzo",ROMANTISMO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",MENDELSSOHN," Sinfonia nº 4 em Lá maior, op. 90, “Italiana”: Andante con moto",ROMANTISMO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",NEPOMUCENO, Serenata para orquestra de cordas,MODERNO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",STRAVINSKY, Sinfonia em três movimentos: Andante,MODERNO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",VILLA-LOBOS, Bachianas Brasileiras nº 4: Ária (Cantiga),MODERNO
2016,agosto,7,Sala Minas Gerais,Concertos para a Juventude,"Marcos Arakaki, regente",BIZET, Carmem: Prelúdio,ROMANTISMO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Fabio Mechetti, regente",GUARNIERI, Concertino para piano e orquestra de câmara,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Fabio Mechetti, regente",GUARNIERI, Concertino para piano e orquestra de câmara,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Fabio Mechetti, regente",GUARNIERI, Choro para piano e orquestra,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Fabio Mechetti, regente",GUARNIERI, Choro para piano e orquestra,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Fabio Mechetti, regente",NOBRE," Concerto para orquestra nº 1, op. 116 (estreia mundial)",CONTEMPORÂNEO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Fabio Mechetti, regente",NOBRE," Concerto para orquestra nº 1, op. 116 (estreia mundial)",CONTEMPORÂNEO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Cristina Ortiz, piano",GUARNIERI, Concertino para piano e orquestra de câmara,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Cristina Ortiz, piano",GUARNIERI, Concertino para piano e orquestra de câmara,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Cristina Ortiz, piano",GUARNIERI, Choro para piano e orquestra,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Cristina Ortiz, piano",GUARNIERI, Choro para piano e orquestra,MODERNO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Cristina Ortiz, piano",NOBRE," Concerto para orquestra nº 1, op. 116 (estreia mundial)",CONTEMPORÂNEO
2016,julho,28 e 29,Sala Minas Gerais,Presto/Veloce,"Cristina Ortiz, piano",NOBRE," Concerto para orquestra nº 1, op. 116 (estreia mundial)",CONTEMPORÂNEO
2016,julho,23,Sala Minas Gerais,Fora de Série,"Tobias Volkmann, regente convidado",MOZART, O rapto do serralho: Abertura,CLASSICISMO
